TaxID,ScientificName,Species,Subspecies,CheckpointName
36087,Trichuris_trichiura,Trichuris trichiura,,checkpoints6
36090,Globodera_pallida,Globodera pallida,,checkpoints6
360967,Ia_io,Ia io,,checkpoints1
36097,Haliotis_laevigata,Haliotis laevigata,,checkpoints6
36099,Haliotis_ovina,Haliotis ovina,,checkpoints6
36100,Haliotis_rubra,Haliotis rubra,,checkpoints6
36103,Haliotis_tuberculata,Haliotis tuberculata,,checkpoints6
36105,Alvinella_caudata,Alvinella caudata,,checkpoints6
36111,Paralvinella_hessleri,Paralvinella hessleri,,checkpoints6
36121,Nephtys_hombergii,Nephtys hombergii,,checkpoints6
361423,Sparganium_emersum,Sparganium emersum,,checkpoints8
36143,Isotomurus_maculatus,Isotomurus maculatus,,checkpoints5
36144,Isotomurus_palustris,Isotomurus palustris,,checkpoints5
36150,Cicadella_viridis,Cicadella viridis,,checkpoints5
361523,Warramaba_virgo,Warramaba virgo,,checkpoints5
361644,Oxygymnocypris_stewartii,Oxygymnocypris stewartii,,checkpoints2
361645,Schizopygopsis_malacanthus,Schizopygopsis malacanthus,,checkpoints2
36166,Megaselia_scalaris,Megaselia scalaris,,checkpoints5
3617,Fagopyrum_esculentum,Fagopyrum esculentum,,checkpoints8
36172,Myrmecia_croslandi,Myrmecia croslandi,,checkpoints5
36176,Chiloscyllium_plagiosum,Chiloscyllium plagiosum,,checkpoints4
36181,Coregonus_artedi,Coregonus artedi,,checkpoints2
361812,Ustilago_lituana,Ustilago lituana,,checkpoints7
36185,Thymallus_thymallus,Thymallus thymallus,,checkpoints2
36188,Chionodraco_hamatus,Chionodraco hamatus,,checkpoints2
361894,Trifolium_bocconei,Trifolium bocconei,,checkpoints8
36190,Chaenocephalus_aceratus,Chaenocephalus aceratus,,checkpoints2
36194,Pagetopsis_macropterus,Pagetopsis macropterus,,checkpoints2
36196,Trematomus_hansoni,Trematomus hansoni,,checkpoints2
36200,Dissostichus_mawsoni,Dissostichus mawsoni,,checkpoints2
36202,Gobionotothen_gibberifrons,Gobionotothen gibberifrons,,checkpoints2
362043,Trichoderma_austrokoningii,Trichoderma austrokoningii,,checkpoints7
36205,Bovichtus_variegatus,Bovichtus variegatus,,checkpoints2
36208,Histiodraco_velifer,Histiodraco velifer,,checkpoints2
362088,Diprion_similis,Diprion similis,,checkpoints5
362089,Abia_candens,Abia candens,,checkpoints5
362091,Tenthredo_notha,Tenthredo notha,,checkpoints5
362093,Athalia_circularis,Athalia circularis,,checkpoints5
362106,Phymatocera_aterrima,Phymatocera aterrima,,checkpoints5
36212,Trachurus_trachurus,Trachurus trachurus,,checkpoints2
36217,Abudefduf_troschelii,Abudefduf troschelii,,checkpoints2
362224,uncultured_Saccharomycetales,uncultured Saccharomycetales,,checkpoints7
362226,uncultured_Microbotryomycetes,uncultured Microbotryomycetes,,checkpoints7
36223,Cercopithecus_ascanius,Cercopithecus ascanius,,checkpoints1
36224,Cercopithecus_diana,Cercopithecus diana,,checkpoints1
36225,Cercopithecus_mitis,Cercopithecus mitis,,checkpoints1
36226,Cercopithecus_mona,Cercopithecus mona,,checkpoints1
36227,Cercopithecus_neglectus,Cercopithecus neglectus,,checkpoints1
36228,Cercopithecus_nictitans,Cercopithecus nictitans,,checkpoints1
36229,Papio_ursinus,Papio ursinus,,checkpoints1
36231,Miopithecus_talapoin,Miopithecus talapoin,,checkpoints1
36239,Mustela_nivalis,Mustela nivalis,,checkpoints1
36240,Mustela_sibirica,Mustela sibirica,,checkpoints1
36241,Ciconia_nigra,Ciconia nigra,,checkpoints3
36245,Alcedo_atthis,Alcedo atthis,,checkpoints3
36247,Gyps_fulvus,Gyps fulvus,,checkpoints3
36248,Gyps_himalayensis,Gyps himalayensis,,checkpoints3
36249,Corvus_macrorhynchos,Corvus macrorhynchos,,checkpoints3
3625,Actinidia_chinensis,Actinidia chinensis,,checkpoints8
362614,Usnea_hakonensis,Usnea hakonensis,,checkpoints7
36263,Cicinnurus_regius,Cicinnurus regius,,checkpoints3
36268,Paradisaea_raggiana,Paradisaea raggiana,,checkpoints3
3627,Actinidia_deliciosa,Actinidia deliciosa,,checkpoints8
36275,Leiothrix_lutea,Leiothrix lutea,,checkpoints3
362788,Senna_tora,Senna tora,,checkpoints8
362796,Calypogeia_fissa,Calypogeia fissa,,checkpoints8
36299,Zosterops_japonicus,Zosterops japonicus,,checkpoints3
36300,Pelecanus_crispus,Pelecanus crispus,,checkpoints3
36305,Strix_uralensis,Strix uralensis,,checkpoints3
36310,Gekko_gecko,Gekko gecko,,checkpoints4
363177,Quambalaria_eucalypti,Quambalaria eucalypti,,checkpoints7
363190,Coilia_grayii,Coilia grayii,,checkpoints2
36326,Cucumaria_frondosa,Cucumaria frondosa,,checkpoints6
3634,Gossypium_barbadense,Gossypium barbadense,,checkpoints8
3635,Gossypium_hirsutum,Gossypium hirsutum,,checkpoints8
363582,Sporothrix_phasma,Sporothrix phasma,,checkpoints7
363769,Smithornis_capensis,Smithornis capensis,,checkpoints3
363829,Pyrus_sinkiangensis,Pyrus sinkiangensis,,checkpoints8
363999,Xylaria_grammica,Xylaria grammica,,checkpoints7
364024,Prosopis_cineraria,Prosopis cineraria,,checkpoints8
364078,Algansea_lacustris,Algansea lacustris,,checkpoints2
3641,Theobroma_cacao,Theobroma cacao,,checkpoints8
364141,Ephemera_vulgata,Ephemera vulgata,,checkpoints5
364180,Belvosia_sp._Woodley07G,Belvosia sp. Woodley07G,,checkpoints5
364184,Belvosia_sp._Woodley10,Belvosia sp. Woodley10,,checkpoints5
3645,Bertholletia_excelsa,Bertholletia excelsa,,checkpoints8
364589,Zosterops_borbonicus,Zosterops borbonicus,,checkpoints3
364607,Sphaerularia_bombi,Sphaerularia bombi,,checkpoints6
364715,Trypethelium_eluteriae,Trypethelium eluteriae,,checkpoints7
364730,Trypethelium_subeluteriae,Trypethelium subeluteriae,,checkpoints7
364733,Endocarpon_pusillum,Endocarpon pusillum,,checkpoints7
3649,Carica_papaya,Carica papaya,,checkpoints8
365052,Spratelloides_gracilis,Spratelloides gracilis,,checkpoints2
365054,Ilisha_elongata,Ilisha elongata,,checkpoints2
365059,Coilia_nasus,Coilia nasus,,checkpoints2
365149,Sylvilagus_bachmani,Sylvilagus bachmani,,checkpoints1
3652,Bryonia_cretica_subsp._dioica,Bryonia cretica,Bryonia cretica subsp. dioica,checkpoints8
3654,Citrullus_lanatus,Citrullus lanatus,,checkpoints8
365578,Pangasius_bocourti,Pangasius bocourti,,checkpoints2
365580,Pangasius_larnaudii,Pangasius larnaudii,,checkpoints2
365581,Pangasius_sanitwongsei,Pangasius sanitwongsei,,checkpoints2
3656,Cucumis_melo,Cucumis melo,,checkpoints8
3657,Cucumis_melo_var._conomon,Cucumis melo,Cucumis melo subsp. agrestis,checkpoints8
3659,Cucumis_sativus,Cucumis sativus,,checkpoints8
36594,Aronia_arbutifolia,Aronia arbutifolia,,checkpoints8
36595,Prunus_cerasifera,Prunus cerasifera,,checkpoints8
36596,Prunus_armeniaca,Prunus armeniaca,,checkpoints8
366056,Elymnias_hypermnestra,Elymnias hypermnestra,,checkpoints5
366083,Hipparchia_fidia,Hipparchia fidia,,checkpoints5
366085,Hipparchia_statilinus,Hipparchia statilinus,,checkpoints5
3661,Cucurbita_maxima,Cucurbita maxima,,checkpoints8
36610,Cydonia_oblonga,Cydonia oblonga,,checkpoints8
36612,Heteromeles_arbutifolia,Heteromeles arbutifolia,,checkpoints8
3662,Cucurbita_moschata,Cucurbita moschata,,checkpoints8
36622,Pseudocydonia_sinensis,Pseudocydonia sinensis,,checkpoints8
36630,Aspergillus_fischeri,Aspergillus fischeri,,checkpoints7
366393,Flaccisagitta_enflata,Flaccisagitta enflata,,checkpoints6
3664,Cucurbita_pepo_subsp._pepo,Cucurbita pepo,Cucurbita pepo subsp. pepo,checkpoints8
36643,Aspergillus_avenaceus,Aspergillus avenaceus,,checkpoints7
366454,Notiomystis_cincta,Notiomystis cincta,,checkpoints3
36646,Penicillium_coprophilum,Penicillium coprophilum,,checkpoints7
366497,Armillaria_sp._CMW_4456,Armillaria sp. CMW 4456,,checkpoints7
36651,Penicillium_digitatum,Penicillium digitatum,,checkpoints7
36653,Penicillium_commune,Penicillium commune,,checkpoints7
36655,Penicillium_aurantiogriseum,Penicillium aurantiogriseum,,checkpoints7
36656,Penicillium_crustosum,Penicillium crustosum,,checkpoints7
366594,Avena_atlantica,Avena atlantica,,checkpoints8
366651,Atrina_japonica,Atrina japonica,,checkpoints6
36667,Philaenus_spumarius,Philaenus spumarius,,checkpoints5
36673,Apteronotus_albifrons,Apteronotus albifrons,,checkpoints2
3668,Lagenaria_siceraria,Lagenaria siceraria,,checkpoints8
366904,Paraplagusia_blochii,Paraplagusia blochii,,checkpoints2
3670,Luffa_aegyptiaca,Luffa aegyptiaca,,checkpoints8
367097,Ophioceras_dolichostomum,Ophioceras dolichostomum,,checkpoints7
367110,Neurospora_crassa_OR74A,Neurospora crassa,,checkpoints7
367159,Pheidole_yeensis,Pheidole yeensis,,checkpoints5
367197,Pseudorhombus_dupliciocellatus,Pseudorhombus dupliciocellatus,,checkpoints2
36722,Martes_zibellina,Martes zibellina,,checkpoints1
36723,Mustela_erminea,Mustela erminea,,checkpoints1
3673,Momordica_charantia,Momordica charantia,,checkpoints8
367363,Ophiorrhiza_japonica,Ophiorrhiza japonica,,checkpoints8
367368,Pelusios_castaneus,Pelusios castaneus,,checkpoints4
36748,Orobanche_minor,Orobanche minor,,checkpoints8
36774,Brassica_oleracea_var._italica,Brassica oleracea,,checkpoints8
367763,Acropora_acuminata,Acropora acuminata,,checkpoints6
36777,Elaeagnus_angustifolia,Elaeagnus angustifolia,,checkpoints8
367775,Cryptococcus_gattii_WM276,Cryptococcus gattii,,checkpoints7
36778,Gaeumannomyces_avenae,Gaeumannomyces avenae,,checkpoints7
36779,Gaeumannomyces_tritici,Gaeumannomyces tritici,,checkpoints7
36781,Magnaporthiopsis_incrustans,Magnaporthiopsis incrustans,,checkpoints7
367866,Procypris_rabaudi,Procypris rabaudi,,checkpoints2
367916,Turritopsis_rubra,Turritopsis rubra,,checkpoints6
36800,Uromys_caudimaculatus,Uromys caudimaculatus,,checkpoints1
368345,Beckmannia_syzigachne,Beckmannia syzigachne,,checkpoints8
368404,Morchella_rufobrunnea,Morchella rufobrunnea,,checkpoints7
368684,Lobelia_dortmanna,Lobelia dortmanna,,checkpoints8
368781,Cheilosia_soror,Cheilosia soror,,checkpoints5
36881,Cymbomonas_tetramitiformis,Cymbomonas tetramitiformis,,checkpoints8
36894,Pyramimonas_parkeae,Pyramimonas parkeae,,checkpoints8
3690,Populus_x_canadensis,Populus x canadensis,,checkpoints8
36907,Arxiozyma_telluris,Arxiozyma telluris,,checkpoints7
36909,Citeromyces_matritensis,Citeromyces matritensis,,checkpoints7
3691,Populus_nigra,Populus nigra,,checkpoints8
36911,Clavispora_lusitaniae,Clavispora lusitaniae,,checkpoints7
36912,Clavispora_opuntiae,Clavispora opuntiae,,checkpoints7
36914,Lodderomyces_elongisporus,Lodderomyces elongisporus,,checkpoints7
369141,Goniomma_hispanicum,Goniomma hispanicum,,checkpoints5
36916,Grigorovia_transvaalensis,Grigorovia transvaalensis,,checkpoints7
36918,Ambrosiozyma_platypodis,Ambrosiozyma platypodis,,checkpoints7
369187,Odontoponera_transversa,Odontoponera transversa,,checkpoints5
36927,Nilaparvata_lugens_yeast-like_symbiont,Nilaparvata lugens yeast-like symbiont,,checkpoints7
36930,Saccostrea_cuccullata,Saccostrea cuccullata,,checkpoints6
36933,Onchidella_celtica,Onchidella celtica,,checkpoints6
36936,Lepidoglyphus_destructor,Lepidoglyphus destructor,,checkpoints5
3694,Populus_trichocarpa,Populus trichocarpa,,checkpoints8
369451,Corythucha_ciliata,Corythucha ciliata,,checkpoints5
3696,Populus_deltoides,Populus deltoides,,checkpoints8
369605,Pachyramphus_minor,Pachyramphus minor,,checkpoints3
369639,Onychostoma_macrolepis,Onychostoma macrolepis,,checkpoints2
369640,Barbodes_wynaadensis,Barbodes wynaadensis,,checkpoints2
369650,Onychostoma_lepturus,Onychostoma lepturus,,checkpoints2
369663,Ptychidio_jordani,Ptychidio jordani,,checkpoints2
369710,Peromyscus_polionotus_subgriseus,Peromyscus polionotus,Peromyscus polionotus subgriseus,checkpoints1
369742,Saccharomycopsis_babjevae,Saccharomycopsis babjevae,,checkpoints7
36987,Coptotermes_formosanus,Coptotermes formosanus,,checkpoints5
369887,Poecilobothrus_nobilitatus,Poecilobothrus nobilitatus,,checkpoints5
36989,Reticulitermes_flavipes,Reticulitermes flavipes,,checkpoints5
37000,Pyrrhocoris_apterus,Pyrrhocoris apterus,,checkpoints5
37001,Glossina_brevipalpis,Glossina brevipalpis,,checkpoints5
370026,Desoria_olivacea,Desoria olivacea,,checkpoints5
37003,Kryptolebias_marmoratus,Kryptolebias marmoratus,,checkpoints2
370032,Isotomiella_minor,Isotomiella minor,,checkpoints5
370036,Desoria_tigrina,Desoria tigrina,,checkpoints5
370040,Planiliza_haematocheilus,Planiliza haematocheilus,,checkpoints2
37007,Mullus_barbatus,Mullus barbatus,,checkpoints2
37012,Pan_troglodytes_verus,Pan troglodytes,Pan troglodytes verus,checkpoints1
3702,Arabidopsis_thaliana,Arabidopsis thaliana,,checkpoints8
37029,Prionailurus_bengalensis,Prionailurus bengalensis,,checkpoints1
370292,Thelephora_ganbajun,Thelephora ganbajun,,checkpoints7
37030,Prionailurus_iriomotensis,Prionailurus iriomotensis,,checkpoints1
370302,Microbotryum_silenes-acaulis,Microbotryum silenes-acaulis,,checkpoints7
370305,Malus_hybrid_rootstock,Malus hybrid rootstock,,checkpoints8
37032,Suricata_suricatta,Suricata suricatta,,checkpoints1
370345,Batillaria_attramentaria,Batillaria attramentaria,,checkpoints6
37039,Gavia_immer,Gavia immer,,checkpoints3
3704,Armoracia_rusticana,Armoracia rusticana,,checkpoints8
37040,Gavia_stellata,Gavia stellata,,checkpoints3
37042,Fregata_magnificens,Fregata magnificens,,checkpoints3
370423,Labiotermes_labralis,Labiotermes labralis,,checkpoints5
37045,Phaethon_aethereus,Phaethon aethereus,,checkpoints3
37046,Phalacrocorax_brasilianus,Phalacrocorax brasilianus,,checkpoints3
37050,Podiceps_auritus,Podiceps auritus,,checkpoints3
37051,Ardenna_gravis,Ardenna gravis,,checkpoints3
370603,Vesta_saturnalis,Vesta saturnalis,,checkpoints5
370605,Lamprigera_yunnana,Lamprigera yunnana,,checkpoints5
3707,Brassica_juncea,Brassica juncea,,checkpoints8
37079,Pelecanoides_urinatrix,Pelecanoides urinatrix,,checkpoints3
3708,Brassica_napus,Brassica napus,,checkpoints8
37080,Eudyptes_pachyrhynchus,Eudyptes pachyrhynchus,,checkpoints3
37081,Spheniscus_magellanicus,Spheniscus magellanicus,,checkpoints3
37083,Eudyptula_minor,Eudyptula minor,,checkpoints3
37087,Sula_nebouxii,Sula nebouxii,,checkpoints3
3710,Brassica_nigra,Brassica nigra,,checkpoints8
3711,Brassica_rapa,Brassica rapa,,checkpoints8
3712,Brassica_oleracea,Brassica oleracea,,checkpoints8
3713,Brassica_oleracea_var._viridis,Brassica oleracea,,checkpoints8
3714,Brassica_oleracea_var._alboglabra,Brassica oleracea,,checkpoints8
371454,Naematelia_aurantialba,Naematelia aurantialba,,checkpoints7
3715,Brassica_oleracea_var._botrytis,Brassica oleracea,,checkpoints8
3716,Brassica_oleracea_var._capitata,Brassica oleracea,,checkpoints8
371664,Podabacia_crustacea,Podabacia crustacea,,checkpoints6
371672,Myripristis_jacobus,Myripristis jacobus,,checkpoints2
37174,Ovis_canadensis,Ovis canadensis,,checkpoints1
37176,Ovibos_moschatus,Ovibos moschatus,,checkpoints1
37181,Budorcas_taxicolor,Budorcas taxicolor,,checkpoints1
37186,Hippotragus_equinus,Hippotragus equinus,,checkpoints1
371860,Branta_hutchinsii,Branta hutchinsii,,checkpoints3
371863,Melanitta_perspicillata,Melanitta perspicillata,,checkpoints3
371864,Melanitta_fusca,Melanitta fusca,,checkpoints3
371869,Allancastria_cerisyi_ferdinandi,Allancastria cerisyi,Allancastria cerisyi ferdinandi,checkpoints5
371877,Hypermnestra_helios_maxima,Hypermnestra helios,Hypermnestra helios maxima,checkpoints5
3719,Capsella_bursa-pastoris,Capsella bursa-pastoris,,checkpoints8
37190,Arctocephalus_gazella,Arctocephalus gazella,,checkpoints1
371907,Bubo_scandiacus,Bubo scandiacus,,checkpoints3
371911,Charadrius_hiaticula,Charadrius hiaticula,,checkpoints3
371914,Ictinia_mississippiensis,Ictinia mississippiensis,,checkpoints3
371916,Melanerpes_aurifrons,Melanerpes aurifrons,,checkpoints3
371919,Pheucticus_melanocephalus,Pheucticus melanocephalus,,checkpoints3
371922,Pluvialis_fulva,Pluvialis fulva,,checkpoints3
371924,Selasphorus_sasin,Selasphorus sasin,,checkpoints3
371925,Tyrannus_couchii,Tyrannus couchii,,checkpoints3
371926,Tyrannus_crassirostris,Tyrannus crassirostris,,checkpoints3
371930,Pitangus_sulphuratus,Pitangus sulphuratus,,checkpoints3
372025,Ascochyta_fabae,Ascochyta fabae,,checkpoints7
372063,Peromyscus_maniculatus_sonoriensis,Peromyscus maniculatus,Peromyscus maniculatus sonoriensis,checkpoints1
3722,Crambe_crambe,Crambe crambe,,checkpoints6
372269,Carex_hochstetteriana,Carex hochstetteriana,,checkpoints8
372271,Carex_laevigata,Carex laevigata,,checkpoints8
372293,Gavia_adamsii,Gavia adamsii,,checkpoints3
37232,Aspergillus_sparsus,Aspergillus sparsus,,checkpoints7
372321,Patagioenas_fasciata,Patagioenas fasciata,,checkpoints3
372326,Patagioenas_fasciata_monilis,Patagioenas fasciata,Patagioenas fasciata monilis,checkpoints3
372370,Tyrannus_niveigularis,Tyrannus niveigularis,,checkpoints3
372371,Tyrannus_albogularis,Tyrannus albogularis,,checkpoints3
372372,Tyrannus_vociferans,Tyrannus vociferans,,checkpoints3
372373,Tyrannus_verticalis,Tyrannus verticalis,,checkpoints3
372374,Tyrannus_forficatus,Tyrannus forficatus,,checkpoints3
372375,Tyrannus_cubensis,Tyrannus cubensis,,checkpoints3
372482,Phrynosoma_blainvillii,Phrynosoma blainvillii,,checkpoints4
3726,Raphanus_sativus,Raphanus sativus,,checkpoints8
37273,Gambusia_holbrooki,Gambusia holbrooki,,checkpoints2
372794,Scombrolabrax_heterolepis,Scombrolabrax heterolepis,,checkpoints2
3728,Sinapis_alba,Sinapis alba,,checkpoints8
37289,Gambusia_yucatana,Gambusia yucatana,,checkpoints2
37293,Aotus_nancymaae,Aotus nancymaae,,checkpoints1
37295,Cebus_olivaceus,Cebus olivaceus,,checkpoints1
3730,Sisymbrium_irio,Sisymbrium irio,,checkpoints8
37308,Phaeoceros_laevis,Phaeoceros laevis,,checkpoints8
37310,Atrichum_angustatum,Atrichum angustatum,,checkpoints8
373115,Blumeriella_jaapii,Blumeriella jaapii,,checkpoints7
373251,Spratelloides_delicatulus,Spratelloides delicatulus,,checkpoints2
37334,Citrus_maxima,Citrus maxima,,checkpoints8
37344,Athalia_rosae,Athalia rosae,,checkpoints5
37347,Tupaia_belangeri,Tupaia belangeri,,checkpoints1
3735,Moringa_oleifera,Moringa oleifera,,checkpoints8
373712,Stereocaulon_virgatum,Stereocaulon virgatum,,checkpoints7
373863,Chamaeleo_laevigatus,Chamaeleo laevigatus,,checkpoints4
373956,Halocaridina_rubra,Halocaridina rubra,,checkpoints5
37399,Metzgeria_furcata,Metzgeria furcata,,checkpoints8
373995,Tenualosa_ilisha,Tenualosa ilisha,,checkpoints2
37413,Bryum_argenteum,Bryum argenteum,,checkpoints8
374178,Meyerozyma_carpophila,Meyerozyma carpophila,,checkpoints7
37420,Tetraphis_pellucida,Tetraphis pellucida,,checkpoints8
37425,Takakia_lepidozioides,Takakia lepidozioides,,checkpoints8
374263,Xylota_segnis,Xylota segnis,,checkpoints5
374264,Xylota_sylvarum,Xylota sylvarum,,checkpoints5
37427,Isoetes_engelmannii,Isoetes engelmannii,,checkpoints8
374272,Kluyveromyces_marxianus_var._marxianus,Kluyveromyces marxianus,,checkpoints7
374337,Australozyma_bambusicola,Australozyma bambusicola,,checkpoints7
374343,Australozyma_nongkhaiensis,Australozyma nongkhaiensis,,checkpoints7
374458,Alaus_oculatus,Alaus oculatus,,checkpoints5
374461,Zygoascus_meyerae,Zygoascus meyerae,,checkpoints7
374616,Eurillas_ansorgei,Eurillas ansorgei,,checkpoints3
374622,Criniger_chloronotus,Criniger chloronotus,,checkpoints3
37468,Pisolithus_tinctorius,Pisolithus tinctorius,,checkpoints7
3747,Fragaria_x_ananassa,Fragaria x ananassa,,checkpoints8
374711,Lathraea_squamaria,Lathraea squamaria,,checkpoints8
374723,Phtheirospermum_japonicum,Phtheirospermum japonicum,,checkpoints8
374759,Neoboletus_magnificus,Neoboletus magnificus,,checkpoints7
374761,Boletus_speciosus,Boletus speciosus,,checkpoints7
374762,Strobilomyces_confusus,Strobilomyces confusus,,checkpoints7
374766,Tylopilus_plumbeoviolaceoides,Tylopilus plumbeoviolaceoides,,checkpoints7
37495,Euphorbia_pulcherrima,Euphorbia pulcherrima,,checkpoints8
3750,Malus_domestica,Malus domestica,,checkpoints8
37505,Theonella_swinhoei,Theonella swinhoei,,checkpoints6
375146,Ianthella_basta,Ianthella basta,,checkpoints6
3752,Malus_sylvestris,Malus sylvestris,,checkpoints8
375276,Rhodamnia_rubescens,Rhodamnia rubescens,,checkpoints8
375277,Rhodomyrtus_psidioides,Rhodomyrtus psidioides,,checkpoints8
375433,Microplitis_mediator,Microplitis mediator,,checkpoints5
375434,Leptodactylus_fallax,Leptodactylus fallax,,checkpoints4
37546,Glossina_morsitans_morsitans,Glossina morsitans,Glossina morsitans morsitans,checkpoints5
37548,Cavia_aperea,Cavia aperea,,checkpoints1
