TaxID,ScientificName,ParentTaxID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies
10212,Bugula_neritina,10211,Metazoa,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,Bugula neritina,
102169,Penium_margaritaceum,102168,Viridiplantae,Streptophyta,Zygnematophyceae,Desmidiales,Peniaceae,Penium,Penium margaritaceum,
102174,Teratoscincus_roborowskii,52168,Metazoa,Chordata,Lepidosauria,Squamata,Sphaerodactylidae,Teratoscincus,Teratoscincus roborowskii,
102192,Ophisaurus_attenuatus,102190,Metazoa,Chordata,Lepidosauria,Squamata,Anguidae,Ophisaurus,Ophisaurus attenuatus,
102202,Astreopora_myriophthalma,102201,Metazoa,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,Astreopora myriophthalma,
102205,Platygyra_sinensis,102204,Metazoa,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Platygyra,Platygyra sinensis,
102211,Benincasa_hispida,102210,Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Benincasa,Benincasa hispida,
10224,Saccoglossus_kowalevskii,10222,Metazoa,Hemichordata,Enteropneusta,,Harrimaniidae,Saccoglossus,Saccoglossus kowalevskii,
10228,Trichoplax_adhaerens,10227,Metazoa,Placozoa,Uniplacotomia,Trichoplacea,Trichoplacidae,Trichoplax,Trichoplax adhaerens,
102285,Rodentolepis_nana,70664,Metazoa,Platyhelminthes,Cestoda,Cyclophyllidea,Hymenolepididae,Rodentolepis,Rodentolepis nana,
102321,Hyotissa_hyotis,102320,Metazoa,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Hyotissa,Hyotissa hyotis,
102329,Pinctada_margaritifera,50425,Metazoa,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,Pinctada margaritifera,
102599,Misopates_orontium,102598,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Misopates,Misopates orontium,
102642,Abax_parallelepipedus,102641,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Abax,Abax parallelepipedus,
102681,Temnothorax_nylanderi,300110,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Temnothorax,Temnothorax nylanderi,
102695,Fraxinus_albicans,38871,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus albicans,
1026970,Nannospalax_galili,30636,Metazoa,Chordata,Mammalia,Rodentia,Spalacidae,Nannospalax,Nannospalax galili,
1026983,Calonectria_fujianensis,2779500,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Calonectria,Calonectria fujianensis,
1026984,Calonectria_crousiana,2779507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Calonectria,Calonectria crousiana,
102714,Saxifraga_aizoides,3798,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,
1027910,Verticillium_dahliae_VDG1,27337,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium dahliae,
1027985,Neotragus_pygmaeus,66441,Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,Neotragus pygmaeus,
1028068,Sinelater_perroti,1028067,Metazoa,Arthropoda,Insecta,Coleoptera,Elateridae,Sinelater,Sinelater perroti,
1028178,Neosalanx_brevirostris,182235,Metazoa,Chordata,Actinopteri,Osmeriformes,Salangidae,Neosalanx,Neosalanx brevirostris,
1028407,Reticulascus_tulasneorum,1028406,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Reticulascaceae,Reticulascus,Reticulascus tulasneorum,
1028561,Gari_depressa,457750,Metazoa,Mollusca,Bivalvia,Cardiida,Psammobiidae,Gari,Gari depressa,
1028565,Arcopagia_crassa,1028564,Metazoa,Mollusca,Bivalvia,Cardiida,Tellinidae,Arcopagia,Arcopagia crassa,
1028570,Raphanus_raphanistrum_x_Raphanus_sativus,3725,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,Raphanus raphanistrum x Raphanus sativus,
1028688,Arion_vulgaris,6542,Metazoa,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,
1028729,Fusarium_pseudograminearum_CS3096,101028,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium pseudograminearum,
102876,Eledone_cirrhosa,6639,Metazoa,Mollusca,Cephalopoda,Octopoda,Octopodidae,Eledone,Eledone cirrhosa,
1029749,Narcosius_parisi_helen,355001,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Narcosius,Narcosius parisi,Narcosius parisi helen
102981,Neoaliturus_tenellus,102980,Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,Neoaliturus,Neoaliturus tenellus,
102989,Scathophaga_inquinata,95462,Metazoa,Arthropoda,Insecta,Diptera,Scathophagidae,Scathophaga,Scathophaga inquinata,
1030150,Dalbergia_oliveri,53862,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Dalbergia,Dalbergia oliveri,
1030326,Autochton_bipunctatus,354802,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Autochton,Autochton bipunctatus,
1030327,Emesis_aurimna,2613980,Metazoa,Arthropoda,Insecta,Lepidoptera,Riodinidae,Emesis,Emesis aurimna,
1030329,Spioniades_abbreviata,355149,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Spioniades,Spioniades abbreviata,
1030461,Elbella_merops,354919,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Elbella,Elbella merops,
1030474,Apotomis_sauciana,572704,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Apotomis,Apotomis sauciana,
1030475,Apotomis_sororculana,572704,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Apotomis,Apotomis sororculana,
1030477,Bactra_furfurana,581390,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Bactra,Bactra furfurana,
1030479,Celypha_cespitana,581636,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Celypha,Celypha cespitana,
1030480,Celypha_rufana,581636,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Celypha,Celypha rufana,
1030481,Celypha_striana,581636,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Celypha,Celypha striana,
1030662,Dendrothrips_minowai,670460,Metazoa,Arthropoda,Insecta,Thysanoptera,Thripidae,Dendrothrips,Dendrothrips minowai,
1031270,Isoodon_auratus_auratus,120734,Metazoa,Chordata,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon auratus,Isoodon auratus auratus
1031281,Rhynchomeles_prattorum,1031280,Metazoa,Chordata,Mammalia,Peramelemorphia,Peroryctidae,Rhynchomeles,Rhynchomeles prattorum,
1031333,Rhizomucor_miehei_CAU432,4839,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Rhizomucor,Rhizomucor miehei,
1031713,Tilletia_maclaganii,13289,Fungi,Basidiomycota,Exobasidiomycetes,Tilletiales,Tilletiaceae,Tilletia,Tilletia maclaganii,
103213,Heterobranchus_longifilis,103209,Metazoa,Chordata,Actinopteri,Siluriformes,Clariidae,Heterobranchus,Heterobranchus longifilis,
103215,Channallabes_apus,103214,Metazoa,Chordata,Actinopteri,Siluriformes,Clariidae,Channallabes,Channallabes apus,
1032525,Scolopax_bukidnonensis,56298,Metazoa,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax bukidnonensis,
1032661,Aspergillus_costiformis,2720874,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus costiformis,
1032678,Maublancomyces_gigas,3418888,Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,Maublancomyces,Maublancomyces gigas,
1032817,Inocybe_grammopodia,71953,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe grammopodia,
1032904,Cyrtorhinus_lividipennis,567598,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Cyrtorhinus,Cyrtorhinus lividipennis,
1033008,Mycena_albidolilacea,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena albidolilacea,
1033014,Mycena_belliarum,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena belliarum,
1033177,Aspergillus_luchuensis_IFO_4308,1069201,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus luchuensis,
1033242,Mycena_floridula,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena floridula,
1033247,Mycena_latifolia,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena latifolia,
1033252,Mycena_metata,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena metata,
1033263,Mycena_rosella,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena rosella,
1033281,Mycena_vitilis,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena vitilis,
1033282,Mycena_vulgaris,41247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena vulgaris,
1033293,Panaeolus_rickenii,71684,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,Panaeolus rickenii,
103349,Vitis_rotundifolia,3603,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis rotundifolia,
103351,Vitis_amurensis,3603,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis amurensis,
103352,Vitis_rupestris,3603,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis rupestris,
103354,Vitis_davidii,3603,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis davidii,
103355,Vitis_labrusca,3603,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis labrusca,
103372,Acromyrmex_echinatior,64782,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex echinatior,
103375,Aegolius_funereus,56264,Metazoa,Chordata,Aves,Strigiformes,Strigidae,Aegolius,Aegolius funereus,
1033783,Russula_faginea,5402,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula faginea,
103385,Amylostereum_areolatum,55339,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Amylostereum,Amylostereum areolatum,
103409,Acidia_cognata,103408,Metazoa,Arthropoda,Insecta,Diptera,Tephritidae,Acidia,Acidia cognata,
103414,Anomoia_purmunda,103413,Metazoa,Arthropoda,Insecta,Diptera,Tephritidae,Anomoia,Anomoia purmunda,
103428,Daldinia_grandis,42360,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Daldinia grandis,
103429,Daldinia_loculata,42360,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Daldinia loculata,
1034303,Aspergillus_sergii,2720871,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sergii,
1034304,Aspergillus_transmontanensis,2720871,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus transmontanensis,
1034331,Eremothecium_gossypii_FDAG1,33169,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium gossypii,
103477,Pterygoplichthys_pardalis,164016,Metazoa,Chordata,Actinopteri,Siluriformes,Loricariidae,Pterygoplichthys,Pterygoplichthys pardalis,
103480,Castanea_crenata,21019,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,Castanea crenata,
103481,Quercus_variabilis,3511,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus variabilis,
103484,Quercus_dentata,3511,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus dentata,
103485,Quercus_mongolica,3511,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus mongolica,
103489,Quercus_glauca,3511,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus glauca,
103490,Quercus_gilva,3511,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus gilva,
1035095,Aspergillus_fumigatus_Af10,746128,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus,
1035111,Leguminivora_glycinivorella,581577,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Leguminivora,Leguminivora glycinivorella,
1035112,Diutina_pseudorugosa,1910789,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Diutina,Diutina pseudorugosa,
1035309,Ceratocystis_fimbriata_CBS_114723,5158,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis fimbriata,
1035635,Epichloe_glyceriae_E277,79591,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Epichloe,Epichloe glyceriae,
103596,Peponocephala_electra,103595,Metazoa,Chordata,Mammalia,Artiodactyla,Delphinidae,Peponocephala,Peponocephala electra,
103600,Sousa_chinensis,103599,Metazoa,Chordata,Mammalia,Artiodactyla,Delphinidae,Sousa,Sousa chinensis,
1036611,Aspergillus_versicolor_CBS_583.65,46472,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus versicolor,
1036612,Aspergillus_sydowii_CBS_593.65,75750,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sydowii,
1036732,Sarocladium_zeae,284134,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,Sarocladium zeae,
1036759,Xenoacremonium_recifei,1634947,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Xenoacremonium,Xenoacremonium recifei,
1036760,Aciculosporium_take_MAFF-241224,42363,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Aciculosporium,Aciculosporium take,
1036761,Claviceps_fusiformis_PRL_1980,40602,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,Claviceps fusiformis,
1036762,Epichloe_brachyelytri_E4804,79589,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Epichloe,Epichloe brachyelytri,
1036808,Scleroderma_citrinum_Foug_A,68788,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Scleroderma citrinum,
103694,Intellagama_lesueurii,1473573,Metazoa,Chordata,Lepidosauria,Squamata,Agamidae,Intellagama,Intellagama lesueurii,
103695,Pogona_vitticeps,52201,Metazoa,Chordata,Lepidosauria,Squamata,Agamidae,Pogona,Pogona vitticeps,
103715,Hippocampus_kuda,72046,Metazoa,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus kuda,
1037456,Setophaga_coronata_coronata,111975,Metazoa,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata,Setophaga coronata coronata
1037526,Epichloe_amarillans_E57,42805,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Epichloe,Epichloe amarillans,
1037527,Epichloe_gansuensis_E7080,447254,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Epichloe,Epichloe gansuensis,
1037528,Vairimorpha_apis_BRL_01,35231,Fungi,Microsporidia,,,Nosematidae,Vairimorpha,Vairimorpha apis,
1037531,Periglandula_ipomoeae_IasaF13,1037530,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Periglandula,Periglandula ipomoeae,
103762,Zizania_palustris,15949,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zizania,Zizania palustris,
103765,Drosophila_bocki,32352,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila bocki,
1037660,Tilletiaria_anomala_UBC_951,5281,Fungi,Basidiomycota,Exobasidiomycetes,Georgefischeriales,Tilletiariaceae,Tilletiaria,Tilletiaria anomala,
103775,Drosophila_gunungcola,32348,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila gunungcola,
103827,Thelazia_callipaeda,103826,Metazoa,Nematoda,Chromadorea,Rhabditida,Thelaziidae,Thelazia,Thelazia callipaeda,
103831,Mythimna_unipuncta,103830,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mythimna,Mythimna unipuncta,
103845,Drosophila_nannoptera,51165,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila nannoptera,
103846,Drosophila_pachea,51165,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila pachea,
103871,Solanum_acaule,4107,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum acaule,
103890,Hyles_lineata,103889,Metazoa,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,
103933,Bombus_bifarius,144703,Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus bifarius,
103934,Bombus_flavifrons,144703,Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus flavifrons,
103936,Bombus_monticola,144703,Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus monticola,
103942,Vipera_ursinii,8703,Metazoa,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ursinii,
103944,Protobothrops_mucrosquamatus,103943,Metazoa,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,
103954,Corythaeola_cristata,103953,Metazoa,Chordata,Aves,Musophagiformes,Musophagidae,Corythaeola,Corythaeola cristata,
103956,Corythaixoides_concolor,103955,Metazoa,Chordata,Aves,Musophagiformes,Musophagidae,Corythaixoides,Corythaixoides concolor,
1039749,Lasioglossum_lineatulum,88475,Metazoa,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum lineatulum,
103999,Codonopsis_lanceolata,16399,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Codonopsis,Codonopsis lanceolata,
104005,Melocanna_baccifera,104004,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Melocanna,Melocanna baccifera,
1040647,Erythroxylum_areolatum,13511,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Erythroxylaceae,Erythroxylum,Erythroxylum areolatum,
1040648,Nakaseomyces_uthaithaninus,374468,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Nakaseomyces uthaithaninus,
104065,Limnodynastes_dumerilii,30361,Metazoa,Chordata,Amphibia,Anura,Limnodynastidae,Limnodynastes,Limnodynastes dumerilii,
1041015,Drosophila_rhopaloa,65962,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila rhopaloa,
1041117,Myuchelys_georgesi,904236,Metazoa,Chordata,,Testudines,Chelidae,Myuchelys,Myuchelys georgesi,
1041416,Orientallactaga_bullata,2776189,Metazoa,Chordata,Mammalia,Rodentia,Dipodidae,Orientallactaga,Orientallactaga bullata,
1041456,Aphelinus_certus,163151,Metazoa,Arthropoda,Insecta,Hymenoptera,Aphelinidae,Aphelinus,Aphelinus certus,
1041577,Fusarium_burgessii,2109596,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium burgessii,
1041578,Fusarium_lyarnte_(nom._inval.),2777038,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium lyarnte (nom. inval.),
1041590,Tiliqua_occipitalis,8526,Metazoa,Chordata,Lepidosauria,Squamata,Scincidae,Tiliqua,Tiliqua occipitalis,
1041602,[Candida]_danieliae,27320,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Metschnikowia,[Candida] danieliae,
1041604,Sungouiella_pseudoflosculorum,3315605,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Sungouiella,Sungouiella pseudoflosculorum,
1041605,Australozyma_robnettiae,3300567,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Australozyma,Australozyma robnettiae,
1041606,Wickerhamomyces_chaumierensis,599737,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces chaumierensis,
1041607,Wickerhamomyces_ciferrii,599737,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces ciferrii,
1041608,Wickerhamomyces_hampshirensis,599737,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces hampshirensis,
1041609,Wickerhamomyces_lynferdii,599737,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces lynferdii,
1041610,[Candida]_khao-thaluensis,766765,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Yamadazyma,[Candida] khao-thaluensis,
1041611,[Candida]_tallmaniae,766765,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Yamadazyma,[Candida] tallmaniae,
1041612,[Candida]_vaughaniae,766765,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Yamadazyma,[Candida] vaughaniae,
1041613,Yamadazyma_akitaensis,766765,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Yamadazyma,Yamadazyma akitaensis,
104178,Porites_evermanni,46719,Metazoa,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,Porites evermanni,
104198,Cantharellus_lutescens,36065,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus lutescens,
1042127,Aureobasidium_subglaciale,5579,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium subglaciale,
1042130,Micrastur_mirandollei,56333,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Micrastur,Micrastur mirandollei,
1042132,Micrastur_ruficollis,56333,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Micrastur,Micrastur ruficollis,
1042133,Fusarium_musae,5506,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium musae,
1042139,Syzygium_grande,178174,Viridiplantae,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium grande,
104221,Gomphus_bonarii,60110,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Gomphus,Gomphus bonarii,
1042229,Vicia_tenuifolia,3904,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia tenuifolia,
104224,Hygrocybe_conica,51006,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe conica,
1042311,Trichoderma_asperellum_CBS_433.97,101201,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma asperellum,
1042397,Schaereria_dolodes,129545,Fungi,Ascomycota,Lecanoromycetes,Sarrameanales,,Schaereria,Schaereria dolodes,
1042426,Brachypetersius_altus,1144535,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Brachypetersius,Brachypetersius altus,
1042430,Alestes_liebrechtsii,42483,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Alestes,Alestes liebrechtsii,
1042432,Bathyaethiops_greeni,304078,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Bathyaethiops,Bathyaethiops greeni,
1042438,Micralestes_humilis,206417,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Micralestes,Micralestes humilis,
1042443,Rhabdalestes_septentrionalis,206429,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Rhabdalestes,Rhabdalestes septentrionalis,
1042452,Clupeocharax_schoutedeni,1042451,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Clupeocharax,Clupeocharax schoutedeni,
1042456,Lepidarchus_adonis,1042455,Metazoa,Chordata,Actinopteri,Characiformes,Lepidarchidae,Lepidarchus,Lepidarchus adonis,
104259,Penicillium_brasilianum,5073,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium brasilianum,
